SPECIES,Triphoturus_nigrescens,Benthosema_fibulatum,Benthosema_glaciale,Benthosema_panamense,Benthosema_suborbitale,Bolinichthys_distofax,Bolinichthys_indicus,Bolinichthys_longipes,Bolinichthys_nikolayi,Bolinichthys_photothorax,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Centrobranchus_andreae,Centrobranchus_choerocephalus,Centrobranchus_nigroocellatus,Ceratoscopelus_maderensis,Ceratoscopelus_townsendi,Ceratoscopelus_warmingii,Diaphus_aliciae,Diaphus_anderseni,Diaphus_arabicus,Diaphus_bertelseni,Diaphus_brachycephalus,Diaphus_danae,Diaphus_diadematus,Diaphus_diademophilus,Diaphus_dumerilii,Diaphus_effulgens,Diaphus_fragilis,Diaphus_fulgens,Diaphus_garmani,Diaphus_holti,Diaphus_hudsoni,Diaphus_jenseni,Diaphus_luetkeni,Diaphus_malayanus,Diaphus_meadi,Diaphus_metopoclampus,Diaphus_mollis,Diaphus_nielseni,Diaphus_ostenfeldi,Diaphus_pacificus,Diaphus_parri,Diaphus_perspicillatus,Diaphus_phillipsi,Diaphus_problematicus,Diaphus_rafinesquii,Diaphus_regani,Diaphus_richardsoni,Diaphus_schmidti,Diaphus_signatus,Diaphus_splendidus,Diaphus_subtilis,Diaphus_termophilus,Diaphus_theta,Diaphus_thiollierei,Diaphus_vanhoeffeni,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_panurgus,Electrona_antarctica,Electrona_carlsbergi,Electrona_paucirastra,Electrona_risso,Electrona_subaspera,Gonichthys_barnesi,Gonichthys_cocco,Gonichthys_tenuiculus,Gymnoscopelus_bolini,Gymnoscopelus_braueri,Gymnoscopelus_fraseri,Gymnoscopelus_nicholsi,Gymnoscopelus_opisthopterus,Gymnoscopelus_piabilis,Hintonia_candens,Hygophum_atratum,Hygophum_benoiti,Hygophum_hanseni,Hygophum_hygomii,Hygophum_macrochir,Hygophum_proximum,Hygophum_reinhardtii,Hygophum_taaningi,Krefftichthys_anderssoni,Lampadena_anomala,Lampadena_chavesi,Lampadena_luminosa,Lampadena_notialis,Lampadena_pontifex,Lampadena_speculigera,Lampadena_urophaos,Lampanyctodes_hectoris,Lampanyctus_alatus,Lampanyctus_australis,Lampanyctus_crocodilus,Lampanyctus_festivus,Lampanyctus_hubbsi,Lampanyctus_intricarius,Lampanyctus_iselinoides,Lampanyctus_jordani,Lampanyctus_lepidolychnus,Lampanyctus_macdonaldi,Lampanyctus_macropterus,Lampanyctus_nobilis,Lampanyctus_omostigma,Lampanyctus_parvicauda,Lampanyctus_photonotus,Lampanyctus_pusillus,Lampanyctus_steinbecki,Lampanyctus_tenuiformis,Lampanyctus_turneri,Lampanyctus_vadulus,Lampichthys_procerus,Lepidophanes_gaussi,Lepidophanes_guentheri,Lobianchia_dofleini,Lobianchia_gemellarii,Loweina_interrupta,Loweina_rara,Metelectrona_ventralis,Myctophum_affine,Myctophum_asperum,Myctophum_aurolaternatum,Myctophum_brachygnathum,Myctophum_lychnobium,Myctophum_nitidulum,Myctophum_obtusirostre,Myctophum_phengodes,Myctophum_punctatum,Myctophum_selenops,Myctophum_spinosum,Nannobrachium_achirus,Nannobrachium_atrum,Nannobrachium_cuprarium,Nannobrachium_idostigma,Nannobrachium_isaacsi,Nannobrachium_lineatum,Nannobrachium_nigrum,Nannobrachium_regale,Nannobrachium_ritteri,Nannobrachium_wisneri,Notolychnus_valdiviae,Parvilux_ingens,Protomyctophum_andriashevi,Protomyctophum_arcticum,Protomyctophum_bolini,Protomyctophum_crockeri,Protomyctophum_normani,Protomyctophum_parallelum,Protomyctophum_subparallelum,Protomyctophum_tenisoni,Protomyctophum_thompsoni,Scopelopsis_multipunctatus,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Symbolophorus_barnardi,Symbolophorus_boops,Symbolophorus_californiensis,Symbolophorus_evermanni,Symbolophorus_kreffti,Symbolophorus_rufinus,Symbolophorus_veranyi,Taaningichthys_bathyphilus,Taaningichthys_minimus,Taaningichthys_paurolychnus,Tarletonbeania_crenularis,Tarletonbeania_taylori,Triphoturus_mexicanus
Lampanyctus_iselinoides,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0,0.00793691,0.019934889,0.000234492,0.000127433,0.007305813,0.022160649,0,0.018408661,0.000935206,0.005291117,0.00013541,5.21E-05,0.0596595,0,0,0.021717311,0.007759506,0.016779131,0.006917127,0.029824183,0,0.007771368,0.003853998,0.000389796,0.000283559,0.007147784,0.000141425,0.027626623,0,0.005618,0.000140635,0.010276092,0.020276132,0,0.011696291,0.000698468,2.79E-05,0,0,0,0.085949559,0.008596689,0,0.005481471,0,0.002681749,0,0.021205336,0.028710503,0.075629679,0.004479715,0,0.009617171,0,0,0.030047499,0.036266914,0,0.001899274,0.014508542,2.74E-05,0.0001082,0.007053945,1.64E-06,0.007209765,0,0,0.045926625
Lampanyctus_jordani,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0,0.000682343,0.000275922,0.004595256,0.001770784,0.000602849,0,0.001150478,0.084056203,0.039602319,0.012251974,0,0,0,0,0.000422585,0.041684076,0.000571158,0.069925178,6.14E-06,0,0.010912749,0.001164021,0.00507557,0.023669247,0.035936516,0.006608937,0,0.000234382,0.042997766,0.006959758,0,0.000158647,0,0.007238143,0,0.000389341,0.011645654,0.604906698,0.589944411,0,0.042230894,0.324863571,0.001483859,0,1.91E-06,0.483438746,1.73E-06,2.39E-05,0,0.000164516,0.69505629,0,0.664870184,0.626839285,0,0,0.664145515,0.020050882,0,2.40E-05,2.30E-05,0.067735048,0.046889882,0.182775296,0.533892606,0.765236163,0.152160032
Lampanyctus_lepidolychnus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.319011019,0.014326871,0.080771435,0.003641019,0,0.141663398,0.516943439,0.02284634,0.082036184,0.283594155,0.031691074,0.58556483,0.153721843,0.189882352,0.486958147,0.291215432,0.556142321,0.08545773,0.545830223,0.165562025,0.15022321,0.009874125,0.056578261,0.011491034,0.12976712,0.098796669,0.593672736,0,0.185995709,0.080827077,0.367485965,0.385886485,0.114897302,0,0.0102391,0.089380117,0.013132248,0,0,0.378142131,0.220443802,0,0.127818334,0,0.060923037,0,0.426418166,0.205641711,0.439565722,0.117155384,0,0.633247443,0,0,0.7753409,0.698295571,0,0.052895512,0.012491094,0.06557957,0.1966874,0.209300803,0.212577255,0.029199914,0,0,1.94E-05
Lampanyctus_macdonaldi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.003594069,0.026360795,0.00229167,0.002375648,0.199633378,0.384944261,0.003877962,0.039382032,0.074504037,0.008781952,0.496988109,0.136470253,0.224542927,0.396494915,0.241248535,0.380356542,0.125896121,0.603989915,0.167172677,0.081848753,0.004593451,0.003988095,0.001102409,0.099487644,0.050513003,0.177636013,0.256380956,0.129909259,0.007895902,0.546867919,0.384097879,0.110470245,0.001103143,0.013318909,0.159510751,0.000987606,0.000672095,0.000294809,0.209405277,0.165488841,0.000104096,0.42260076,0.248095783,0.328752942,0.000122337,0.641692982,0.561588523,0.553003254,0.431328677,0.00549872,0.173038789,0.002344979,0.002631605,0.309030287,0.459750278,0.006308592,0.008147722,0.016975641,0.032485819,0.335091414,0.187656968,0.14479639,0.081780295,0.000210895,0.00068841,0.004429754
Lampanyctus_macropterus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.543631532,0.246755921,0.085784555,0.032932625,0.029321518,0.477181635,0.5089939,0.378531051,0.386132817,0.013064204,0.033636705,0.035987281,0.049682472,0.2416423,0.002742319,0.283631565,0.006267669,0.036306069,0.444295823,0.543661301,0.568250969,0.664821987,0.440042927,0.470043369,0.015083254,0.0062173,0.328062149,0.586118444,0.020590075,0.071519605,0.030940815,0.096442599,0.018457623,0.264694488,0.44801724,0.011279223,0.023292319,0,0.357154722,0.000978496,0.000136652,0.000499541,0.000112742,0.000252748,0.000246584,0.000204068,0.000623064,0.000320269,1.42E-05,0.089629691,1.42E-05,0.000856186,0.015312131,0.002178975,0.004426018,0.624848985,0.020093272,0.436439929,0.033766772,0.361782558,0.185069612,0.353936077,1.42E-05,1.42E-05,0.126271244
Lampanyctus_nobilis,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.178520079,0.030669296,0.26031,0.226754703,0.557423778,0.82824456,0.485586366,0.610929953,0.06893162,0.243448892,0.268312284,0.282238089,0.555349618,0.094125126,0.531896377,0.056943657,0.268205261,0.826731153,0.396135871,0.570090662,0.50862997,0.71978267,0.829130973,0.151032369,0.04397862,0.687410738,0.721416818,0.095680005,0.31904232,0.218111924,0.0425124,0.152499737,0.51208945,0.471900427,0.027145582,0.021069679,0.011409268,0.661266643,0.011929987,0.00088979,0.004025594,0.000311858,0.011990426,0.010663279,0.002086768,0.017580033,0.000651236,0.000466595,0.271270095,0.004426657,0.003605908,0.131212197,0.041924735,0.032944692,0.703906256,0.145283994,0.751209564,0.167240571,0.645061891,0.436937959,0.459396003,0.000874243,0.000251957,0.102808624
Lampanyctus_omostigma,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.418299398,2.15E-05,0.001321707,0.301688941,0.222179425,0.075440112,0.1440062,0.027693935,0.000424541,0.00263381,0.021292302,0.055973498,0.000219284,0.163800715,0.023638673,0.003000869,0.198820502,0.608060942,0.124810702,0.293846789,0.205716144,0.184550358,0.006170874,0.000912335,0.10008668,0.253666791,0.012750017,0.027405604,6.93E-05,0.4437833,0.003851512,0.096311195,0.211926747,0.001978911,0.030037431,0,0.139113625,0.002112592,0.000106688,5.61E-05,0.00035389,0.001137513,4.16E-05,0.005616707,0.008042927,0.000733028,0.000720388,0.026248517,0.0007676,0.001947121,0.036144996,0.009317163,0.005085818,0.325152952,0.010163226,0.147837407,0.002216032,0.137731761,0.018259924,0.141005931,0.000775083,0.000382436,0.414064076
Lampanyctus_parvicauda,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0,0.000450149,0.061001824,0.062902658,0.006306179,0.003997555,0.01782418,0,0.001284107,0.00949284,0.006519919,0,0.080633709,0.018342635,0.001740712,0.049546256,0.34134617,0.007153729,0.128872495,0.090579283,0.032073615,0.000844291,0,0.003125118,0.037483114,0.002912984,0.005076063,0,0.736494307,0.002797207,0.046920357,0.032872548,0.001523018,0.049112579,0.001655627,0.053482323,0.022543221,2.10E-05,0,0.000431453,0.009924628,0,0.00842616,0.013687907,0.000814211,0.000675907,0.000288457,0.001217178,0.001156734,0.021738602,0.011469735,0.00667783,0.132731345,0.016862926,0.015958748,0.001098492,0.039038513,2.20E-05,0.055645658,0.000731572,0.00037995,0.508093792
Lampanyctus_photonotus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.446885054,0.003094803,0.227437733,0.17871644,0.298297913,0.084197383,0.829539022,0.786608393,0.446872834,0.365835988,0.339174774,0.389130046,0.098009566,0.716084136,0.285727251,0.001447659,0.014388863,0.00090163,0.288195398,0.36413741,0.160312145,0.335545559,0.377757327,0.023429488,0.078167237,0.526139972,0.786622482,0,0.261505288,0.673863324,0.001124464,0,0,0.105503879,0.301105659,0,0.015563459,0.146667,0.006199973,0,0.044237694,0.013809603,0.055952014,0.013236048,0,0.186983048,0,0,0.149984492,0.125010175,0,0.001505935,0.283369715,0.41048516,0.582487707,0.293445337,0.59246934,0.2034771,0,0,0
Lampanyctus_pusillus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.056268122,0.239016403,0.258621917,0.115419689,0.500277915,0.414988242,0.437477825,0.905298776,0.602549851,0.768003967,0.403473016,0.440502748,0.389089156,0.333917157,0.012781366,0.057259782,0.016711329,0.358723876,0.272830941,0.586809896,0.25854063,0.459890473,0.122347883,0.360492581,0.82189297,0.356530719,0.001603297,0.069221197,0.407395554,0.020714704,0.001456999,0.001273493,0.341054792,0.47334425,0.001225384,0.083792204,0.112364933,0.043191236,0.001086181,0.308690571,0.159064118,0.388374578,0.08052084,0.001646977,0.585824873,0.001295267,0.001940998,0.63210933,0.5050205,0.002554477,0.101666316,0.084595221,0.255413444,0.474128219,0.47079995,0.479811083,0.240224667,0.00083803,0.000315694,0.014859031
Lampanyctus_steinbecki,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.638687684,0.326427854,0.347548824,0.057171349,0.003287868,0.003318355,0.084471656,0.35218394,0.013699048,0.459713416,0.029718241,0.003318355,0.50131438,0.441034923,0.54106415,0.656657782,0.517410198,0.527183421,0.080428392,0.000394087,0.455551954,0.708520905,0.050702267,0.102061332,0.00096221,0.094588003,0.003293059,0.203859221,0.587153547,0.150903975,0.139682413,0.007156032,0.457059217,0.112610608,0.000413506,6.25E-05,1.54E-05,0.11244096,0.00373515,0.005391097,0.016360747,0.000181728,0.059029169,0.157112153,0.093245555,0.076376425,0.067645058,0.011607635,0.17358745,0.70951158,0.003605636,0.414837323,0.002250891,0.47409329,0.295128749,0.485144278,0.047206064,0.043001481,0.288693345
Lampanyctus_tenuiformis,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.437520555,0.509264781,0.103318719,0.210708844,0.237737567,0.300336781,0.58909357,0.103255186,0.634484075,0.086585494,0.237724404,0.826301296,0.419491329,0.506174724,0.559330616,0.815387202,0.778067811,0.165272748,0.03980396,0.70180457,0.667939241,0.11239312,0.331346368,0.185712659,0.087123061,0.146968388,0.4926212,0.438419066,0.084378169,0.083251685,0.028306772,0.730052051,0.059850641,0.002345031,0.006235618,0.000886473,0.059958113,0.018118474,0.013700643,0.044624809,0.001784231,0.028901265,0.270369242,0.047273257,0.039130184,0.159130715,0.067345848,0.099828323,0.717234062,0.145539066,0.646282269,0.168927626,0.714049886,0.464990891,0.562402303,0.023852484,0.01918684,0.216607799
Lampanyctus_turneri,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.357550041,0.165494982,0.190547987,0.227262945,0.276008551,0.397917892,0.207008304,0.214511362,0.164363825,0.234183844,0.489821968,0.259979952,0.554573987,0.317658976,0.4042174,0.474019478,0.303991018,0.003495207,0.448060604,0.500297645,0.150820888,0.25564246,0.148525142,0.015598628,0.088631219,0.267053556,0.350586801,0.034020109,0.014124619,0.108522656,0.414331908,0.012084214,0.021566953,0.001349393,0.002305065,0.010841749,0.080994803,0.015478298,0.086663344,0.010981864,0.004514515,0.441389495,0.006883093,0.014277774,0.275706466,0.197947155,0.033483221,0.413047388,0.073434877,0.371125691,0.143013103,0.388570987,0.3882277,0.230904648,0.002295911,0.003476594,0.032115102
Lampanyctus_vadulus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.030623484,0.220109035,0.319688717,0.171331051,0.327620955,0.02370086,0.296662421,0.026426917,0.351638589,0.55151067,0.315185113,0.430869421,0.287447658,0.436701445,0.541299471,0.063920526,0.017830831,0.413315579,0.493451588,0.039153583,0.21364023,0.207919259,0.008307543,0.307711026,0.443814556,0.355127216,1.42E-05,0,0,0.390039006,0,0.000214689,0.001224295,4.63E-05,0,0.00329297,5.77E-05,0.000674876,0.000122422,0,0.172272372,0,0,0.06041569,0.011941426,2.42E-06,0.432776916,0.275149067,0.660484348,0.129240611,0.373100484,0.233246585,0.230542579,0,0,0.028150449
Lampichthys_procerus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.080046905,0.132302363,0.503120041,0.288645107,0.533400435,0.149891303,0.756095451,0.10654602,0.160058886,0.040975731,0.03416198,0.032522652,0.158659863,0.081583441,0.506547029,0,0.178480997,0.072471435,0.51655404,0.42394129,0.05446952,0.025027824,0.017653603,0.061944577,0.012311949,0,0,0.42005089,0.237244682,0.000357137,0.258094692,0,0.179397196,0,0.647501748,0.415357928,0.764167481,0.258308106,0,0.455744357,0,0,0.67534683,0.778687139,0,0.08219207,0.032118547,0.056059268,0.144948002,0.226546027,0.128504451,0.071534048,0,0,0.05917205
Lepidophanes_gaussi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.702905972,0.407758704,0.345043086,0.32301544,0.375006188,0.088843191,0.631502941,0.265080856,0.001288923,0.015730845,0.001331239,0.278123515,0.347166311,0.184665129,0.292748018,0.377973089,0.026118831,0.065812997,0.473829987,0.869819998,0,0.188074582,0.575287651,0.0003922,0,0,0.111561193,0.288484499,0,0.006755098,0.088134199,0.000469536,0,0.033270367,0.003799097,0.046924482,0.002375051,0,0.209243092,0,0,0.159514766,0.131985096,0,0.001818817,0.215338521,0.381627722,0.528012523,0.280396156,0.597642456,0.205817284,0,0,1.72E-05
Lepidophanes_guentheri,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.45434912,0.369695589,0.29859528,0.382226057,0.164997663,0.851185566,0.303660082,0.005638814,0.016391634,0.0016026,0.298391914,0.393663544,0.195640039,0.230761619,0.38993897,0.024548447,0.139903082,0.514906739,0.632835449,0,0.364257452,0.638891593,0.001788679,0,0,0.135704447,0.309147189,0,0.071953959,0.099571438,0.053243836,0,0.102469605,0.064059397,0.092891312,0.067739712,0,0.229492774,0,0,0.203522684,0.18799562,0,0.001954904,0.365806409,0.435829738,0.526551527,0.298789277,0.563032875,0.202684196,0,0,6.32E-05
Lobianchia_dofleini,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.651280014,0.699501289,0.438273639,0.460519281,0.410490129,0.396987805,0.043855178,0.074054429,0.037184872,0.422656348,0.328604789,0.538879728,0.234115692,0.505117551,0.151418372,0.390329273,0.851639642,0.347793859,0.012558196,0.098634021,0.4339001,0.036901119,0.000628747,0.000474712,0.315648628,0.534685021,0.000576244,0.100135552,0.10306764,0.058388472,0.000454372,0.312703809,0.182252222,0.391845853,0.09792741,0.001494331,0.561832065,0.000598077,0.001252465,0.61370229,0.497600744,0.002301197,0.133820174,0.113648034,0.312603811,0.46537009,0.526273737,0.478478575,0.262400939,0.000453416,0.000139607,0.031418898
Lobianchia_gemellarii,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.434168875,0.632869711,0.259868382,0.347069769,0.648252056,0.166018635,0.296153915,0.258791176,0.704883938,0.577982569,0.373838335,0.166461572,0.764564525,0.397254777,0.289306969,0.657185358,0.3090309,0.016151355,0.098029441,0.523407115,0.220628244,0.070970599,0.062152632,0.166485536,0.825353862,0.051843555,0.052693822,0.065640775,0.032144055,0.053800317,0.166544393,0.0948626,0.214287914,0.050718554,0.034483297,0.462124223,0.048678597,0.040476938,0.365846048,0.26686108,0.082202702,0.396484118,0.104728786,0.512989271,0.33914936,0.809683662,0.602835277,0.452338478,0.028016706,0.025484029,0.0962268
Loweina_interrupta,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.272181373,0.434866353,0.254676274,0.192003913,0.001380357,0.03562788,0.001377388,0.21907929,0.131646929,0.609822576,0.279247715,0.304122459,0.061850431,0.311599884,0.632451257,0.278095137,0.004135925,0.013559519,0.284976733,0.008947776,0.006238828,0.005882267,0.417672842,0.321335583,0.005843756,0.068647829,0.127882034,0.027772802,0.005811504,0.330505289,0.147038516,0.434372356,0.064281429,0.001214247,0.552211481,0.000288772,0.001837991,0.641002714,0.529113118,0.008745713,0.053551969,0.019304074,0.114168166,0.426959082,0.33035835,0.360211087,0.168074237,0.000159794,0.000241185,0.008703837
Loweina_rara,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.113893569,0.344684409,0.588629125,0.270882593,0.253885743,0.397526715,0.718962886,0.576528033,0.177551862,0.197529024,0.662366874,0.369355587,0.131422459,0.506208761,0.34938854,0.123124389,0.12662688,0.575313591,0.265116034,0.150980418,0.164171965,0.07809233,0.673871013,0.135133656,0.001874699,0.064582452,0.000883061,0.128574666,0.039556056,0.027509311,0.093600799,0.002079809,0.061598885,0.209874594,0.100536481,0.07531277,0.180184042,0.100455852,0.168280838,0.438343643,0.146911369,0.505034434,0.338036928,0.691530435,0.5925294,0.638564588,0.05219529,0.036376328,0.306081817
